ID,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,EVENT_VALIDITY,CAUSE_CODE,FOCAL_DEPTH,PRIMARY_MAGNITUDE,COUNTRY,STATE,LOCATION_NAME,LATITUDE,LONGITUDE,REGION_CODE,MAXIMUM_WATER_HEIGHT,ABE,IIDA,SOLOVIEV,WARNING_STATUS,DEATHS,DEATHS_DESCRIPTION,MISSING,MISSING_DESCRIPTION,INJURIES,INJURIES_DESCRIPTION,DAMAGE_MILLIONS_DOLLARS,DAMAGE_DESCRIPTION,HOUSES_DESTROYED,HOUSES_DESTROYED_DESCRIPTION,HOUSES_DAMAGED,HOUSES_DAMAGED_DESCRIPTION,TOTAL_DEATHS,TOTAL_DEATHS_DESCRIPTION,TOTAL_MISSING,TOTAL_MISSING_DESCRIPTION,TOTAL_INJURIES,TOTAL_INJURIES_DESCRIPTION,TOTAL_DAMAGE_MILLIONS_DOLLARS,TOTAL_DAMAGE_DESCRIPTION,TOTAL_HOUSES_DESTROYED,TOTAL_HOUSES_DESTROYED_DESCRIPTION,TOTAL_HOUSES_DAMAGED,TOTAL_HOUSES_DAMAGED_DESCRIPTION
1923.0,1961.0,8.0,1.0,5.0,39.0,54.4,2.0,1.0,25.0,6.4,SOLOMON ISLANDS,,SOLOMON SEA,-9.849,160.614,82.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924.0,1961.0,8.0,11.0,15.0,51.0,0.0,4.0,1.0,80.0,7.0,JAPAN,,SE. HOKKAIDO ISLAND,42.9,145.6,85.0,0.1,,-3.3,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,
1927.0,1961.0,11.0,15.0,7.0,17.0,0.0,4.0,1.0,60.0,6.9,JAPAN,,SE. HOKKAIDO ISLAND,42.7,145.7,85.0,0.1,,-3.3,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,
5631.0,1962.0,1.0,11.0,5.0,5.0,,3.0,1.0,33.0,6.1,CROATIA,,DALMATIAN COASTS,43.3,17.1,50.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928.0,1962.0,3.0,12.0,11.0,40.0,16.7,3.0,1.0,35.0,6.8,PANAMA,,COSTA RICA-PANAMA,8.008,-82.757,88.0,0.1,,-3.3,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
1929.0,1962.0,4.0,12.0,0.0,52.0,43.0,4.0,1.0,25.0,7.2,JAPAN,,SANRIKU,38.073,142.741,85.0,1.0,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1930.0,1962.0,4.0,23.0,5.0,58.0,0.0,4.0,1.0,60.0,7.0,JAPAN,,SE. HOKKAIDO ISLAND,42.2,143.9,85.0,0.1,,-3.3,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,
1931.0,1962.0,5.0,11.0,14.0,11.0,54.1,4.0,1.0,40.0,7.0,MEXICO,,S. MEXICO,17.2,-99.6,88.0,0.81,,-0.3,0.0,,,,,,,,,,,,,,4.0,1.0,,,,3.0,,2.0,,2.0,,
1932.0,1962.0,5.0,19.0,14.0,58.0,15.0,3.0,1.0,33.0,7.2,MEXICO,,S. MEXICO,17.2,-99.5,88.0,0.34,,,,,,,,,,,,,,,,,3.0,1.0,,,16.0,1.0,,2.0,,2.0,,
1933.0,1962.0,5.0,21.0,12.0,21.0,,2.0,1.0,60.0,5.7,JAPAN,,OFF COAST OF HONSHU ISLAND,41.8,142.4,85.0,0.1,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1939.0,1963.0,2.0,7.0,19.0,28.0,,4.0,8.0,,,GREECE,,CORINTH GULF,38.31,22.02,50.0,6.0,,,5.0,,2.0,1.0,12.0,1.0,,,,1.0,,1.0,,,2.0,1.0,,,12.0,1.0,,1.0,,1.0,,
1940.0,1963.0,2.0,13.0,8.0,50.0,4.5,4.0,1.0,47.0,7.3,TAIWAN,,E. TAIWAN-RYUKYU ISLANDS,24.4,122.1,84.0,0.2,,-2.3,-2.0,,,,,,,,,,,,,,15.0,1.0,,,18.0,1.0,,2.0,,2.0,,
5453.0,1963.0,3.0,28.0,10.0,,,3.0,0.0,,,CANADA,BC,"GRAHAM ISLAND, BRITISH COLUMBIA",54.0,-132.25,88.0,5.5,,,,,1.0,1.0,,,,,,2.0,,,,,1.0,1.0,,,,,,2.0,,,,
5569.0,1963.0,10.0,9.0,21.0,39.0,,0.0,8.0,,,ITALY,,"VAJONT DAM, VAJONT RIVER",46.267,12.329,50.0,235.0,,,,,2000.0,4.0,,,,,,3.0,,3.0,,3.0,2000.0,4.0,,,,,,3.0,,3.0,,3.0
1946.0,1963.0,10.0,12.0,11.0,27.0,0.2,4.0,1.0,48.0,7.1,RUSSIA,,S. KURIL ISLANDS,44.426,149.27200000000005,86.0,0.12,,-3.3,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1947.0,1963.0,10.0,13.0,5.0,17.0,53.4,4.0,1.0,13.0,8.5,RUSSIA,,S. KURIL ISLANDS,44.772,149.798,86.0,4.5,,2.3,2.5,,,,,,,,,,,,,,,,,,,,,,,,,
1948.0,1963.0,10.0,20.0,0.0,53.0,10.9,4.0,1.0,28.0,7.9,RUSSIA,,S. KURIL ISLANDS,44.772,150.563,86.0,15.0,,3.9,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
1954.0,1964.0,3.0,28.0,3.0,36.0,14.0,4.0,3.0,33.0,9.2,USA,AK,"PRINCE WILLIAM SOUND, AK",61.017,-147.648,87.0,51.8,,6.1,3.5,,124.0,3.0,,,,,116.0,4.0,,3.0,,,139.0,3.0,,,,,400.0,4.0,,3.0,,
1957.0,1964.0,5.0,7.0,7.0,58.0,0.0,4.0,1.0,30.0,6.9,JAPAN,,NW. HONSHU ISLAND,40.3,139.0,85.0,0.6,,-0.1,0.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,
2368.0,1964.0,5.0,19.0,0.0,0.0,0.0,3.0,8.0,0.0,,USA,NY,"LONG ISLAND, NY",40.8,-73.1,75.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959.0,1964.0,6.0,16.0,4.0,1.0,44.3,4.0,1.0,40.0,7.5,JAPAN,,NW. HONSHU ISLAND,38.65,139.2,85.0,5.8,,2.7,2.0,,26.0,1.0,450.0,3.0,,,80.0,4.0,1960.0,4.0,,,26.0,1.0,,,450.0,3.0,80.0,4.0,2250.0,4.0,,
1960.0,1964.0,7.0,24.0,8.0,12.0,39.0,4.0,1.0,15.0,6.8,RUSSIA,,S. KURIL ISLANDS,47.159,153.876,86.0,0.08,,-3.3,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1961.0,1964.0,11.0,17.0,8.0,15.0,39.3,3.0,1.0,45.0,7.6,PAPUA NEW GUINEA,,NEW BRITAIN,-5.7,150.7,82.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
1962.0,1964.0,12.0,10.0,15.0,11.0,7.6,4.0,1.0,40.0,6.3,JAPAN,,NW. HONSHU ISLAND,40.4,138.9,85.0,0.1,,-3.3,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,
1964.0,1965.0,2.0,4.0,5.0,1.0,21.6,4.0,1.0,36.0,8.7,USA,AK,"RAT ISLANDS, ALEUTIAN ISLANDS, AK",51.29,178.55,87.0,10.7,,3.3,2.5,,,,,,,,0.01,1.0,,,,,,,,,,,0.01,1.0,,,,
5470.0,1965.0,2.0,19.0,,,,0.0,7.0,,,CHILE,,SOUTHERN CHILE,-41.755,-72.396,89.0,60.0,,,,,27.0,1.0,,,,,,3.0,,3.0,,,27.0,1.0,,,,,,3.0,,3.0,,
1967.0,1965.0,3.0,30.0,2.0,27.0,3.4,4.0,1.0,20.0,7.6,USA,AK,"RAT ISLANDS, ALEUTIAN ISLANDS, AK",50.32,177.93,87.0,0.1,,-2.3,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
5505.0,1965.0,4.0,19.0,23.0,42.0,,-1.0,1.0,36.0,6.0,JAPAN,,AICHI PREFECTURE,34.9,139.0,85.0,0.1,,,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970.0,1965.0,6.0,11.0,3.0,34.0,2.0,4.0,1.0,,7.2,RUSSIA,,S. KURIL ISLANDS,44.7,148.7,86.0,0.1,,-3.3,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,
1971.0,1965.0,7.0,2.0,20.0,58.0,38.1,4.0,1.0,40.0,6.5,USA,AK,"FOX ISLANDS, ALEUTIAN ISLANDS, AK",53.03,-167.55,87.0,0.08,,-3.3,-2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,
1973.0,1965.0,8.0,11.0,22.0,31.0,45.9,4.0,1.0,13.0,7.0,VANUATU,,VANUATU ISLANDS,-15.8,167.2,82.0,7.0,,2.8,2.5,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0
1974.0,1965.0,8.0,13.0,12.0,40.0,32.0,2.0,1.0,33.0,7.3,VANUATU,,VANUATU ISLANDS,-15.9,166.8,82.0,2.0,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,
1975.0,1965.0,8.0,23.0,19.0,46.0,2.9,4.0,1.0,,7.8,MEXICO,,MEXICO,16.3,-95.8,88.0,0.4,,-1.3,,,,,,,,,,,,,,,6.0,1.0,,,,,,1.0,,,,1.0
1977.0,1965.0,9.0,28.0,,,,4.0,6.0,,,PHILIPPINES,,"TAAL, LUZON ISLAND",14.002,120.993,84.0,4.7,,,,,355.0,3.0,,,,,,,,,,,355.0,3.0,,,,,,1.0,,1.0,,
1980.0,1966.0,3.0,12.0,16.0,31.0,21.8,3.0,1.0,48.0,7.6,TAIWAN,,E. TAIWAN-RYUKYU ISLANDS,24.1,122.6,84.0,0.1,,-3.3,0.0,,,,,,,,,,,,,,7.0,1.0,,,11.0,1.0,,2.0,,2.0,,
1981.0,1966.0,6.0,15.0,0.0,59.0,42.7,3.0,1.0,31.0,7.1,SOLOMON ISLANDS,,SOLOMON ISLANDS,-10.343,160.88299999999995,82.0,0.2,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2302.0,1966.0,7.0,12.0,18.0,53.0,,4.0,1.0,,5.5,RUSSIA,,BLACK SEA,44.75,37.0,40.0,0.2,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1982.0,1966.0,10.0,17.0,21.0,41.0,56.0,4.0,1.0,38.0,8.1,PERU,,CENTRAL PERU,-10.748,-78.638,89.0,3.0,,-1.0,1.5,,,,,,,,2.0,2.0,,3.0,,,110.0,3.0,,,3000.0,4.0,35.0,4.0,,3.0,,
1984.0,1966.0,12.0,28.0,8.0,18.0,7.4,4.0,1.0,47.0,7.8,CHILE,,NORTHERN CHILE,-25.5,-70.7,89.0,0.42,,,0.5,,,,,,,,,,,,,,3.0,1.0,,,6.0,1.0,0.4,1.0,,3.0,,
2425.0,1966.0,12.0,31.0,18.0,23.0,11.1,4.0,1.0,83.0,7.8,SOLOMON ISLANDS,,SANTA CRUZ ISLANDS,-11.893,166.445,82.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
3033.0,1966.0,12.0,31.0,22.0,15.0,16.6,4.0,1.0,23.0,7.2,SOLOMON ISLANDS,,SANTA CRUZ ISLANDS,-12.334,166.68400000000003,82.0,0.8,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3349.0,1967.0,7.0,29.0,23.0,59.0,58.7,4.0,1.0,10.0,6.5,VENEZUELA,,CARACAS,10.6,-67.3,74.0,0.08,,,,,,,,,,,,,,,,,300.0,3.0,,,1536.0,3.0,140.0,4.0,,,,
1989.0,1967.0,8.0,13.0,22.0,15.0,10.0,4.0,1.0,30.0,6.4,PAPUA NEW GUINEA,,BISMARCK SEA,-4.4,152.5,82.0,0.1,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
1990.0,1967.0,9.0,3.0,,,,2.0,1.0,40.0,7.0,PERU,,CENTRAL PERU,-10.6,-79.8,89.0,2.0,,1.0,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,
5644.0,1967.0,10.0,,,,,0.0,8.0,,,USA,AK,"GREWINGK, AK",59.621,-151.106,87.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992.0,1967.0,12.0,4.0,,,,1.0,6.0,,,ANTARCTICA,,"TELEPHONE BAY, DECEPCION ISLAND",-63.0,-60.5,89.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996.0,1968.0,1.0,29.0,10.0,19.0,7.2,4.0,1.0,40.0,7.3,RUSSIA,,S. KURIL ISLANDS,43.58600000000001,146.701,86.0,0.18,,-1.7,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997.0,1968.0,2.0,19.0,22.0,45.0,45.7,4.0,1.0,15.0,7.2,GREECE,,"LEMNOS ISLAND, NORTH AEGEAN SEA",39.368,24.957,50.0,1.2,,0.3,3.0,,,,,,,,,,,,,,20.0,1.0,,,18.0,1.0,0.6,1.0,500.0,3.0,1951.0,4.0
1998.0,1968.0,4.0,1.0,0.0,42.0,4.2,4.0,1.0,30.0,7.5,JAPAN,,SEIKAIDO,32.3,132.5,85.0,3.07,,1.3,1.0,,,,,,,,,1.0,4.0,1.0,,,1.0,1.0,,,22.0,1.0,,2.0,,2.0,,
3798.0,1968.0,4.0,18.0,19.0,38.0,15.0,4.0,1.0,7.0,4.6,ITALY,,LIGURIA-COTE D'AZUR,44.08,8.0,50.0,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2000.0,1968.0,5.0,16.0,0.0,48.0,55.4,4.0,1.0,7.0,8.2,JAPAN,,OFF EAST COAST OF HONSHU ISLAND,40.8,143.2,85.0,6.0,,2.3,2.0,,52.0,2.0,,1.0,,,,3.0,529.0,3.0,,,52.0,2.0,,,330.0,3.0,131.0,4.0,1218.0,4.0,,
2438.0,1968.0,5.0,16.0,10.0,39.0,1.6,4.0,1.0,33.0,7.5,JAPAN,,OFF COAST OF HONSHU ISLAND,41.5,142.7,85.0,0.58,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2001.0,1968.0,6.0,12.0,13.0,41.0,50.7,4.0,1.0,44.0,7.2,JAPAN,,SANRIKU,39.4,143.1,85.0,0.95,,1.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2002.0,1968.0,7.0,25.0,7.0,23.0,7.8,2.0,1.0,60.0,7.3,NEW ZEALAND,,KERMADEC ISLANDS,-30.8,-178.4,81.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003.0,1968.0,8.0,1.0,20.0,19.0,21.9,4.0,1.0,36.0,7.3,PHILIPPINES,,E. LUZON ISLAND,16.5,122.2,84.0,0.16,,-1.7,,,1.0,1.0,,,,,,,,,,,270.0,3.0,,,261.0,3.0,8.0,3.0,,1.0,,3.0
2004.0,1968.0,8.0,5.0,7.0,17.0,0.0,1.0,1.0,10.0,6.5,JAPAN,,SEIKAIDO-NANKAIDO,33.3,132.2,85.0,0.03,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2006.0,1968.0,8.0,10.0,2.0,7.0,4.3,4.0,1.0,25.0,7.6,INDONESIA,,N. MOLUCCAS ISLANDS,1.4,126.2,83.0,0.4,,-1.3,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,
2007.0,1968.0,8.0,14.0,22.0,14.0,19.4,4.0,1.0,23.0,7.8,INDONESIA,,BANDA SEA,0.2,119.8,83.0,10.0,,3.3,2.5,,200.0,3.0,58.0,2.0,,,,3.0,800.0,3.0,,,200.0,3.0,,,58.0,2.0,,3.0,800.0,3.0,,
3297.0,1968.0,9.0,3.0,8.0,19.0,52.2,4.0,1.0,38.0,6.6,TURKEY,,BLACK SEA,41.8,32.3,40.0,3.0,,,,,,,,,,,,,,,,,24.0,1.0,,,200.0,3.0,,3.0,2000.0,4.0,,
2010.0,1968.0,9.0,25.0,,,,1.0,1.0,138.0,7.0,MEXICO,,S. MEXICO-GUATEMALA-NICARAGUA,15.6,-92.6,88.0,2.0,,,1.0,,,,,,,,,,,,,,15.0,1.0,,,500.0,3.0,,,,,,
2011.0,1969.0,2.0,23.0,0.0,36.0,56.6,4.0,1.0,13.0,6.9,INDONESIA,,MAKASSAR STRAIT,-3.1,118.9,83.0,4.0,,2.0,2.0,,600.0,3.0,,,,,,3.0,,3.0,,,664.0,3.0,,,97.0,2.0,,3.0,1287.0,4.0,,
2012.0,1969.0,2.0,28.0,2.0,40.0,32.5,4.0,1.0,22.0,7.8,PORTUGAL,,PORTUGAL,36.017,-10.95,73.0,0.9,,,,,,,,,,,,,,,,,13.0,1.0,,,80.0,2.0,,2.0,,,,
3350.0,1969.0,4.0,12.0,5.0,44.0,,0.0,8.0,,,SWEDEN,,NORSALV RIVER,59.4,13.5,73.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013.0,1969.0,4.0,21.0,7.0,19.0,,4.0,1.0,41.0,6.5,JAPAN,,RYUKYU ISLANDS,32.2,132.1,85.0,0.1,,-2.3,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015.0,1969.0,8.0,11.0,21.0,26.0,36.0,4.0,1.0,30.0,8.2,RUSSIA,,S. KURIL ISLANDS,43.6,147.9,86.0,5.0,,1.4,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,
2016.0,1969.0,11.0,22.0,23.0,9.0,37.0,4.0,1.0,51.0,7.7,RUSSIA,,KAMCHATKA,57.7,163.6,86.0,15.0,,3.9,3.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
2018.0,1969.0,12.0,25.0,21.0,32.0,27.3,4.0,1.0,7.0,7.2,GUADELOUPE (FRENCH TERRITORY),,GRAND BOURG,15.8,-59.7,74.0,0.46,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.0,1970.0,1.0,10.0,12.0,7.0,8.6,4.0,1.0,73.0,7.6,PHILIPPINES,,PHILIPPINE TRENCH,6.8,126.7,84.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3309.0,1970.0,3.0,11.0,22.0,38.0,34.6,4.0,1.0,29.0,6.0,USA,AK,"ANDREANOF ISLANDS, AK",57.5,-153.9,87.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
2021.0,1970.0,5.0,31.0,20.0,23.0,27.3,4.0,1.0,43.0,7.9,PERU,,N. PERU,-9.2,-78.8,89.0,0.38,,0.8,,,,,,,,,,,,,,,66794.0,4.0,,,50000.0,4.0,530.0,4.0,,3.0,,
2025.0,1970.0,7.0,25.0,22.0,41.0,10.7,4.0,1.0,34.0,7.0,JAPAN,,SEIKAIDO,32.2,131.7,85.0,0.32,,-0.7,,,,,,,,,,,,,,,,,,,13.0,1.0,,1.0,,,,
2026.0,1970.0,9.0,28.0,19.0,1.0,,2.0,1.0,,5.1,NEW ZEALAND,,NEW ZEALAND,-44.64,173.62,81.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028.0,1970.0,10.0,31.0,17.0,53.0,9.3,4.0,3.0,8.0,7.3,PAPUA NEW GUINEA,,PAPUA NEW GUINEA,-4.907,145.471,82.0,3.0,,0.3,0.5,,3.0,1.0,,,,,,,,,,,18.0,1.0,,,20.0,1.0,1.75,2.0,800.0,3.0,,
2303.0,1970.0,12.0,4.0,1.0,59.0,25.0,4.0,1.0,7.0,5.1,RUSSIA,,BLACK SEA,43.84,39.34,40.0,0.8,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
5535.0,1971.0,3.0,19.0,,,,0.0,8.0,,,PERU,,CHUNGAR,-11.116,-76.5,89.0,30.0,,,,,600.0,3.0,,,,,,2.0,,2.0,,,600.0,3.0,,,,,,2.0,,2.0,,
2031.0,1971.0,5.0,2.0,6.0,8.0,27.8,4.0,1.0,30.0,7.1,USA,AK,"ANDREANOF ISLANDS, AK",51.228,-177.173,87.0,0.04,,,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,
2033.0,1971.0,7.0,9.0,3.0,3.0,18.7,4.0,1.0,58.0,7.8,CHILE,,CENTRAL CHILE,-32.5,-71.2,89.0,1.2,,0.3,0.0,,,,,,,,,,,,,,83.0,2.0,,,447.0,3.0,236.4,4.0,,3.0,,
2034.0,1971.0,7.0,14.0,6.0,11.0,29.1,4.0,1.0,47.0,7.9,PAPUA NEW GUINEA,,SOLOMON SEA,-5.5,153.9,82.0,6.0,,1.6,1.0,,1.0,1.0,,,,,,1.0,,,,,3.0,1.0,,,5.0,1.0,,1.0,,,,
2035.0,1971.0,7.0,26.0,1.0,23.0,21.3,4.0,1.0,48.0,7.9,PAPUA NEW GUINEA,,SOLOMON SEA,-4.9,153.2,82.0,10.0,,3.3,1.5,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,
2036.0,1971.0,8.0,2.0,7.0,24.0,56.8,4.0,1.0,51.0,7.3,JAPAN,,JAPAN TRENCH,41.4,143.5,85.0,0.51,,-2.3,-0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,
2431.0,1971.0,9.0,5.0,18.0,35.0,25.0,4.0,1.0,9.0,7.1,RUSSIA,,TATAR STRAIT,46.5,141.2,86.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0
2430.0,1971.0,9.0,6.0,13.0,37.0,10.8,4.0,1.0,29.0,5.5,RUSSIA,,TATAR STRAIT,46.7,141.4,86.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038.0,1971.0,9.0,8.0,11.0,48.0,23.4,4.0,1.0,6.0,6.6,RUSSIA,,TATAR STRAIT,46.4,141.1,86.0,0.09,,,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,
2039.0,1971.0,9.0,8.0,16.0,59.0,52.6,4.0,1.0,16.0,6.2,RUSSIA,,TATAR STRAIT,46.3,140.9,86.0,0.07,,-0.7,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,
2040.0,1971.0,9.0,25.0,4.0,36.0,14.0,2.0,3.0,115.0,7.0,PAPUA NEW GUINEA,,BISMARCK SEA,-6.5,146.6,82.0,1.8,,0.8,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,
2041.0,1971.0,9.0,27.0,19.0,1.0,45.3,4.0,1.0,21.0,6.0,RUSSIA,,TATAR STRAIT,46.4,141.1,86.0,0.03,,,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,
2042.0,1971.0,11.0,6.0,22.0,0.0,0.1,2.0,1.0,21.0,5.7,USA,AK,"RAT ISLANDS, ALEUTIAN ISLANDS, AK",51.5,179.1,87.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044.0,1971.0,12.0,15.0,8.0,29.0,55.3,4.0,1.0,33.0,7.8,RUSSIA,,KAMCHATKA,56.0,163.3,86.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045.0,1972.0,1.0,25.0,2.0,6.0,23.3,4.0,1.0,33.0,7.5,TAIWAN,,E. TAIWAN,22.5,122.3,84.0,0.05,,-3.3,-2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,5.0,1.0,,
2046.0,1972.0,2.0,29.0,9.0,22.0,59.8,4.0,1.0,56.0,7.4,JAPAN,,EAST OFF HACHIJO ISLAND,33.3,140.8,85.0,0.42,,-1.3,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2049.0,1972.0,7.0,30.0,21.0,45.0,14.1,4.0,3.0,25.0,7.6,USA,AK,"SE. ALASKA, AK",56.82,-135.685,87.0,0.1,,-2.3,-2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,
2051.0,1972.0,8.0,17.0,23.0,44.0,5.9,4.0,1.0,10.0,7.1,PAPUA NEW GUINEA,,SOLOMON SEA,-6.0,152.9,82.0,0.6,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2052.0,1972.0,8.0,26.0,8.0,15.0,,1.0,8.0,,,PAPUA NEW GUINEA,,SOLOMON SEA,-6.7,147.0,82.0,1.5,,0.6,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
2055.0,1972.0,12.0,2.0,0.0,19.0,47.2,2.0,1.0,33.0,7.4,PHILIPPINES,,"MINDANAO ISLAND, PHILIPPINES",6.5,126.6,84.0,0.5,,-2.3,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
2056.0,1972.0,12.0,4.0,10.0,16.0,12.0,4.0,1.0,66.0,7.4,JAPAN,,CHICHI JIMA,33.3,140.7,85.0,0.5,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,
2058.0,1973.0,1.0,30.0,21.0,1.0,12.5,4.0,1.0,43.0,7.5,MEXICO,,S. MEXICO,18.48,-103.0,88.0,1.13,,0.1,,,,,,,,,,,,,,,56.0,2.0,,,390.0,3.0,,2.0,,2.0,,
2059.0,1973.0,2.0,28.0,6.0,37.0,49.5,4.0,1.0,27.0,7.2,RUSSIA,,N. KURIL ISLANDS,50.5,156.6,86.0,1.5,,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
3226.0,1973.0,3.0,17.0,8.0,30.0,51.8,4.0,1.0,33.0,7.5,PHILIPPINES,,QUEZON,13.4,122.8,84.0,1.3,,,,,,,,,,,,,,,,,15.0,1.0,,,64.0,2.0,0.45,1.0,,,,
2060.0,1973.0,6.0,17.0,3.0,55.0,2.9,4.0,1.0,48.0,7.7,JAPAN,,HOKKAIDO ISLAND,43.2,145.8,85.0,5.96,,2.2,1.0,,,,,1.0,,,5.0,2.0,2.0,1.0,,,,,,,27.0,1.0,5.0,2.0,2.0,1.0,,
2061.0,1973.0,6.0,24.0,2.0,43.0,25.5,4.0,1.0,50.0,7.1,RUSSIA,,S. KURIL ISLANDS,43.3,146.4,86.0,0.64,,2.2,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,
3506.0,1973.0,6.0,26.0,22.0,32.0,0.2,4.0,1.0,,6.6,RUSSIA,,S. KURIL ISLANDS,43.2,146.6,86.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062.0,1973.0,10.0,5.0,5.0,47.0,51.1,4.0,1.0,14.0,6.7,CHILE,,CENTRAL CHILE,-32.5,-71.5,89.0,0.4,,-1.3,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2063.0,1974.0,1.0,31.0,23.0,30.0,5.3,4.0,1.0,34.0,7.0,SOLOMON ISLANDS,,SOLOMON ISLANDS,-7.5,155.9,82.0,1.5,,2.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2064.0,1974.0,2.0,1.0,3.0,12.0,33.1,4.0,1.0,40.0,7.1,SOLOMON ISLANDS,,SOLOMON ISLANDS,-7.4,155.6,82.0,4.5,,2.2,2.0,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,
2065.0,1974.0,5.0,8.0,23.0,33.0,25.2,4.0,1.0,2.0,6.7,JAPAN,,TOKAIDO,34.6,138.7,85.0,0.2,,-2.3,-2.5,,,,,,,,,,,,,,30.0,1.0,,,137.0,3.0,,2.0,134.0,3.0,,
2067.0,1974.0,9.0,27.0,5.0,47.0,29.4,4.0,1.0,43.0,6.7,RUSSIA,,S. KURIL ISLANDS,43.2,146.7,86.0,0.37,,0.6,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2068.0,1974.0,10.0,3.0,14.0,21.0,29.1,4.0,1.0,13.0,8.1,PERU,,CENTRAL PERU,-12.27,-77.79,89.0,0.92,,0.8,1.0,,,,,,,,,,,,,,78.0,2.0,,,2414.0,4.0,10.0,3.0,,3.0,,
5568.0,1974.0,10.0,17.0,19.0,5.0,,4.0,8.0,,,CANADA,BC,"KITIMAT INLET, BRITISH COLOMBIA",54.0,-128.7,88.0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
